comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,phenotype_id,genome_build,canonical_group,unit_analysis_role,locked_mapping_tier,mapping_tiers_contributing,mixed_pool,primary_approval_eligible,sensitivity_pool_assignment,pools,n_A_pairs,n_B_pairs,n_target_indication_pairs,n_indications,indications,eur_population,comparison_population,chrom,chrom_ucsc,gene_start_1based,gene_end_1based,gene_start_0based,window_start_1based,window_end_1based,window_start_0based,window_bp,strand,gene_ids,gene_types,coordinate_gene_symbol,coordinate_match_method,gencode_release,coordinate_status,summary_stat_layout,eur_data_url,eur_index_url,comparison_data_url,comparison_index_url,source_population_label,source_schema_status,source_metadata_status,source_file_index_verified,coordinate_ready,eur_source_ready,comparison_source_ready,extraction_ready,unresolved_reason
cmp_e07d4854fed91dc1,gt_f2d33ec15e3abce2,VDR,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",continuous|4080|both_sexes||irnt,GRCh37,systolic_blood_pressure,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertension,EUR,EAS,12,chr12,48235320,48336831,48235319,48135320,48436831,48135319,100000,-,ENSG00000111424.6,protein_coding,VDR,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,EAS,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_38f6078f8c287863,gt_ff22c9719815d876,ALOX5,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,AFR,10,chr10,45869661,45941561,45869660,45769661,46041561,45769660,100000,+,ENSG00000012779.6,protein_coding,ALOX5,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,AFR,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_f963e229e26ef254,gt_ff22c9719815d876,ALOX5,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,CSA,10,chr10,45869661,45941561,45869660,45769661,46041561,45769660,100000,+,ENSG00000012779.6,protein_coding,ALOX5,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_3cd145a306cb6a70,gt_ff22c9719815d876,ALOX5,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,MID,10,chr10,45869661,45941561,45869660,45769661,46041561,45769660,100000,+,ENSG00000012779.6,protein_coding,ALOX5,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,MID,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_29230f9b79750967,gt_b328521a0423f5c5,ANGPTL3,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,AFR,1,chr1,63063158,63071830,63063157,62963158,63171830,62963157,100000,+,ENSG00000132855.4,protein_coding,ANGPTL3,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,AFR,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_f0cf4964e6b5f030,gt_b328521a0423f5c5,ANGPTL3,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,CSA,1,chr1,63063158,63071830,63063157,62963158,63171830,62963157,100000,+,ENSG00000132855.4,protein_coding,ANGPTL3,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_1d49c7f6775630d1,gt_b328521a0423f5c5,ANGPTL3,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,MID,1,chr1,63063158,63071830,63063157,62963158,63171830,62963157,100000,+,ENSG00000132855.4,protein_coding,ANGPTL3,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,MID,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_44f6beefa09c6ba0,gt_37bb10a4689a1bb1,ANGPTL4,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,AFR,19,chr19,8428173,8439257,8428172,8328173,8539257,8328172,100000,+,ENSG00000167772.7,protein_coding,ANGPTL4,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,AFR,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_96ce964d4704c481,gt_37bb10a4689a1bb1,ANGPTL4,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,CSA,19,chr19,8428173,8439257,8428172,8328173,8539257,8328172,100000,+,ENSG00000167772.7,protein_coding,ANGPTL4,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_327b1ec26d6eee5c,gt_37bb10a4689a1bb1,ANGPTL4,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,MID,19,chr19,8428173,8439257,8428172,8328173,8539257,8328172,100000,+,ENSG00000167772.7,protein_coding,ANGPTL4,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,MID,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_c46c48b6b8c8c0da,gt_e89d07b40f69aeb9,APOB,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,AFR,2,chr2,21224301,21266945,21224300,21124301,21366945,21124300,100000,-,ENSG00000084674.9,protein_coding,APOB,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,AFR,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_cf4e49ee6917e9e7,gt_e89d07b40f69aeb9,APOB,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,CSA,2,chr2,21224301,21266945,21224300,21124301,21366945,21124300,100000,-,ENSG00000084674.9,protein_coding,APOB,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_55e72b65deff56f6,gt_e89d07b40f69aeb9,APOB,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,MID,2,chr2,21224301,21266945,21224300,21124301,21366945,21124300,100000,-,ENSG00000084674.9,protein_coding,APOB,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,MID,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_c19fd6087066e5ad,gt_f57de0955fec90d0,APOC3,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,A,A,1,0,1,1,Hypertriglyceridemia,EUR,AFR,11,chr11,116700422,116703788,116700421,116600422,116803788,116600421,100000,+,ENSG00000110245.7,protein_coding,APOC3,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,AFR,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_58feb2f9cd1731f6,gt_f57de0955fec90d0,APOC3,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,A,A,1,0,1,1,Hypertriglyceridemia,EUR,CSA,11,chr11,116700422,116703788,116700421,116600422,116803788,116600421,100000,+,ENSG00000110245.7,protein_coding,APOC3,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_dfe8569d96c5c6ef,gt_f57de0955fec90d0,APOC3,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,A,A,1,0,1,1,Hypertriglyceridemia,EUR,MID,11,chr11,116700422,116703788,116700421,116600422,116803788,116600421,100000,+,ENSG00000110245.7,protein_coding,APOC3,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,MID,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_e54439ed586b3a5c,gt_3de9daa3443abcc6,FGF21,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,AFR,19,chr19,49258816,49261587,49258815,49158816,49361587,49158815,100000,+,ENSG00000105550.4,protein_coding,FGF21,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,AFR,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_6d7ba361d906c9f1,gt_3de9daa3443abcc6,FGF21,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,CSA,19,chr19,49258816,49261587,49258815,49158816,49361587,49158815,100000,+,ENSG00000105550.4,protein_coding,FGF21,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_c80e5bff31014a68,gt_3de9daa3443abcc6,FGF21,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,MID,19,chr19,49258816,49261587,49258815,49158816,49361587,49158815,100000,+,ENSG00000105550.4,protein_coding,FGF21,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,MID,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_eafab6e5a8a920a4,gt_93b3040bef26dfa3,LPL,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,AFR,8,chr8,19759228,19824769,19759227,19659228,19924769,19659227,100000,+,ENSG00000175445.10,protein_coding,LPL,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,AFR,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_9de93e69fed596e7,gt_93b3040bef26dfa3,LPL,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,CSA,8,chr8,19759228,19824769,19759227,19659228,19924769,19659227,100000,+,ENSG00000175445.10,protein_coding,LPL,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_4cecb255412bf289,gt_93b3040bef26dfa3,LPL,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,MID,8,chr8,19759228,19824769,19759227,19659228,19924769,19659227,100000,+,ENSG00000175445.10,protein_coding,LPL,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,MID,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_4d779dc51a2509f0,gt_92c32a34aa51727f,NR1H4,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,AFR,12,chr12,100867486,100958191,100867485,100767486,101058191,100767485,100000,+,ENSG00000012504.9,protein_coding,NR1H4,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,AFR,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_817e77ccfe88b655,gt_92c32a34aa51727f,NR1H4,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,CSA,12,chr12,100867486,100958191,100867485,100767486,101058191,100767485,100000,+,ENSG00000012504.9,protein_coding,NR1H4,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_d5510796e99a279b,gt_92c32a34aa51727f,NR1H4,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hypertriglyceridemia,EUR,MID,12,chr12,100867486,100958191,100867485,100767486,101058191,100767485,100000,+,ENSG00000012504.9,protein_coding,NR1H4,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,MID,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
