indication_mesh_id,indication_mesh_term,mesh2026_preferred_term,n_pairs,n_genes,n_A,n_B,candidate_rank,candidate_score,exact_normalized_match,phrase_inclusion,token_containment,token_jaccard,sequence_similarity,shared_informative_tokens,matched_indication_term,matched_trait_term,trait_key,source,genome_build,phenotype_id,published_endpoint_code,trait_type,phenocode,trait_name,description_more,coding_description,category,analysis_class,pops_pass_qc,non_eur_pops_pass_qc,num_non_eur_pops_pass_qc,ancestry_status,filename,filename_tabix,remote_data_path,remote_index_path,source_release,mapping_status,n_cases_AFR,n_controls_AFR,phenotype_qc_AFR,n_cases_AMR,n_controls_AMR,phenotype_qc_AMR,n_cases_CSA,n_controls_CSA,phenotype_qc_CSA,n_cases_EAS,n_controls_EAS,phenotype_qc_EAS,n_cases_EUR,n_controls_EUR,phenotype_qc_EUR,n_cases_MID,n_controls_MID,phenotype_qc_MID,manual_mapping_tier,manual_mapping_decision,manual_mapping_rationale,reviewer_notes
D012174,Retinitis Pigmentosa,Retinitis Pigmentosa,2,2,0,2,6,7.272727272727273,False,False,0.0,0.0,0.48484848484848486,,Pigmentary Retinopathies,Z86 Personal history of certain other diseases,Pan-UKB::icd10|Z86|both_sexes||,Pan-UKB,GRCh37,icd10|Z86|both_sexes||,,icd10,Z86,Z86 Personal history of certain other diseases,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z86 Personal history of certain other diseases,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,icd10-Z86-both_sexes.tsv.bgz,icd10-Z86-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z86-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z86-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,798.0,5838.0,h2_z_insignificant,131.0,849.0,n_too_low,1069.0,7807.0,h2_z_insignificant,190.0,2519.0,h2_z_insignificant,64593.0,355938.0,PASS,230.0,1369.0,PASS,,,,
D012174,Retinitis Pigmentosa,Retinitis Pigmentosa,2,2,0,2,7,7.222222222222221,False,False,0.0,0.0,0.48148148148148145,,Tapetoretinal Degeneration,Internal derangement of knee,Pan-UKB::phecode|835|both_sexes||,Pan-UKB,GRCh37,phecode|835|both_sexes||,,phecode,835,Internal derangement of knee,,,injuries & poisonings,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,phecode-835-both_sexes.tsv.bgz,phecode-835-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-835-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-835-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,276.0,6291.0,h2_z_insignificant,,,,399.0,8393.0,h2_z_insignificant,63.0,2630.0,h2_z_insignificant,17832.0,397432.0,PASS,67.0,1521.0,PASS,,,,
D012174,Retinitis Pigmentosa,Retinitis Pigmentosa,2,2,0,2,8,7.142857142857142,False,False,0.0,0.0,0.47619047619047616,,Tapetoretinal Degeneration,Abdominal hernia,Pan-UKB::phecode|550|both_sexes||,Pan-UKB,GRCh37,phecode|550|both_sexes||,,phecode,550,Abdominal hernia,,,digestive,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-550-both_sexes.tsv.bgz,phecode-550-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-550-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-550-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,617.0,6019.0,h2_z_insignificant,112.0,868.0,n_too_low,,,,128.0,2581.0,PASS,56668.0,363863.0,PASS,224.0,1375.0,h2_z_insignificant,,,,
D012208,Rhabdomyosarcoma,Rhabdomyosarcoma,1,1,0,1,1,7.5,False,False,0.0,0.0,0.5,,Rhabdomyosarcoma,Abdominal hernia,Pan-UKB::phecode|550|both_sexes||,Pan-UKB,GRCh37,phecode|550|both_sexes||,,phecode,550,Abdominal hernia,,,digestive,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-550-both_sexes.tsv.bgz,phecode-550-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-550-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-550-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,617.0,6019.0,h2_z_insignificant,112.0,868.0,n_too_low,,,,128.0,2581.0,PASS,56668.0,363863.0,PASS,224.0,1375.0,h2_z_insignificant,,,,
D012208,Rhabdomyosarcoma,Rhabdomyosarcoma,1,1,0,1,2,7.0,False,False,0.0,0.0,0.4666666666666667,,Rhabdomyosarcoma,Abdominal pain,Pan-UKB::phecode|785|both_sexes||,Pan-UKB,GRCh37,phecode|785|both_sexes||,,phecode,785,Abdominal pain,,,symptoms,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-785-both_sexes.tsv.bgz,phecode-785-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-785-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-785-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,998.0,5638.0,h2_z_insignificant,141.0,839.0,n_too_low,1237.0,7639.0,PASS,289.0,2420.0,h2_z_insignificant,47295.0,373236.0,PASS,235.0,1364.0,h2_z_insignificant,,,,
D012208,Rhabdomyosarcoma,Rhabdomyosarcoma,1,1,0,1,3,6.279069767441861,False,False,0.0,0.0,0.4186046511627907,,Rhabdomyosarcoma,Hypertrophic cardiomyopathy,GBMI::HCM,GBMI,GRCh38,HCM,HCM,disease,,Hypertrophic cardiomyopathy,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D012208,Rhabdomyosarcoma,Rhabdomyosarcoma,1,1,0,1,4,5.853658536585366,False,False,0.0,0.0,0.3902439024390244,,Rhabdomyosarcoma,Abdominal aortic aneurysm,GBMI::AAA,GBMI,GRCh38,AAA,AAA,disease,,Abdominal aortic aneurysm,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D012208,Rhabdomyosarcoma,Rhabdomyosarcoma,1,1,0,1,5,5.806451612903226,False,False,0.0,0.0,0.3870967741935484,,Rhabdomyosarcoma,Arthropathy NOS,Pan-UKB::phecode|716.9|both_sexes||,Pan-UKB,GRCh37,phecode|716.9|both_sexes||,,phecode,716.9,Arthropathy NOS,,,musculoskeletal,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-716.9-both_sexes.tsv.bgz,phecode-716.9-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-716.9-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-716.9-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,605.0,5922.0,h2_z_insignificant,74.0,892.0,n_too_low,880.0,7845.0,h2_z_insignificant,117.0,2571.0,PASS,41824.0,372332.0,PASS,122.0,1456.0,h2_z_insignificant,,,,
D012208,Rhabdomyosarcoma,Rhabdomyosarcoma,1,1,0,1,6,5.806451612903226,False,False,0.0,0.0,0.3870967741935484,,Rhabdomyosarcomas,Osteoarthrosis,Pan-UKB::phecode|740|both_sexes||,Pan-UKB,GRCh37,phecode|740|both_sexes||,,phecode,740,Osteoarthrosis,,,musculoskeletal,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,phecode-740-both_sexes.tsv.bgz,phecode-740-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-740-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-740-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,423.0,6213.0,h2_z_insignificant,53.0,927.0,n_too_low,547.0,8329.0,h2_z_insignificant,74.0,2635.0,h2_z_insignificant,36073.0,384458.0,PASS,86.0,1513.0,PASS,,,,
D012208,Rhabdomyosarcoma,Rhabdomyosarcoma,1,1,0,1,7,5.5813953488372094,False,False,0.0,0.0,0.37209302325581395,,Rhabdomyosarcoma,Primary open-angle glaucoma,GBMI::POAG,GBMI,GRCh38,POAG,POAG,disease,,Primary open-angle glaucoma,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D012208,Rhabdomyosarcoma,Rhabdomyosarcoma,1,1,0,1,8,5.454545454545455,False,False,0.0,0.0,0.36363636363636365,,Rhabdomyosarcomas,Urinary calculus,Pan-UKB::phecode|594|both_sexes||,Pan-UKB,GRCh37,phecode|594|both_sexes||,,phecode,594,Urinary calculus,,,genitourinary,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-594-both_sexes.tsv.bgz,phecode-594-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-594-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-594-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,90.0,6522.0,h2_z_insignificant,,,,206.0,8639.0,PASS,,,,7593.0,411207.0,PASS,54.0,1538.0,h2_z_insignificant,,,,
D012220,Rhinitis,Rhinitis,1,1,0,1,1,6.923076923076923,False,False,0.0,0.0,0.46153846153846156,,Rhinitis,Chronic bronchitis,Pan-UKB::phecode|496.2|both_sexes||,Pan-UKB,GRCh37,phecode|496.2|both_sexes||,,phecode,496.2,Chronic bronchitis,,,respiratory,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-496.2-both_sexes.tsv.bgz,phecode-496.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-496.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-496.2-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,77.0,5999.0,h2_z_insignificant,,,,156.0,7886.0,PASS,,,,11764.0,379656.0,PASS,,,,,,,
D012220,Rhinitis,Rhinitis,1,1,0,1,2,6.428571428571428,False,False,0.0,0.0,0.42857142857142855,,"Catarrh, Nasal",Arthropathy NOS,Pan-UKB::phecode|716.9|both_sexes||,Pan-UKB,GRCh37,phecode|716.9|both_sexes||,,phecode,716.9,Arthropathy NOS,,,musculoskeletal,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-716.9-both_sexes.tsv.bgz,phecode-716.9-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-716.9-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-716.9-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,605.0,5922.0,h2_z_insignificant,74.0,892.0,n_too_low,880.0,7845.0,h2_z_insignificant,117.0,2571.0,PASS,41824.0,372332.0,PASS,122.0,1456.0,h2_z_insignificant,,,,
D012220,Rhinitis,Rhinitis,1,1,0,1,3,6.428571428571428,False,False,0.0,0.0,0.42857142857142855,,"Catarrhs, Nasal",Osteoarthrosis,Pan-UKB::phecode|740|both_sexes||,Pan-UKB,GRCh37,phecode|740|both_sexes||,,phecode,740,Osteoarthrosis,,,musculoskeletal,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,phecode-740-both_sexes.tsv.bgz,phecode-740-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-740-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-740-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,423.0,6213.0,h2_z_insignificant,53.0,927.0,n_too_low,547.0,8329.0,h2_z_insignificant,74.0,2635.0,h2_z_insignificant,36073.0,384458.0,PASS,86.0,1513.0,PASS,,,,
D012220,Rhinitis,Rhinitis,1,1,0,1,4,6.315789473684211,False,False,0.0,0.0,0.42105263157894735,,Nasal Catarrhs,Coronary atherosclerosis,Pan-UKB::phecode|411.4|both_sexes||,Pan-UKB,GRCh37,phecode|411.4|both_sexes||,,phecode,411.4,Coronary atherosclerosis,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-411.4-both_sexes.tsv.bgz,phecode-411.4-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.4-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.4-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,191.0,6224.0,h2_z_insignificant,,,,1028.0,7496.0,PASS,59.0,2605.0,h2_z_insignificant,23888.0,382052.0,PASS,114.0,1430.0,h2_z_insignificant,,,,
D012220,Rhinitis,Rhinitis,1,1,0,1,5,6.315789473684211,False,False,0.0,0.0,0.42105263157894735,,Rhinitis,Obstructive chronic bronchitis,Pan-UKB::phecode|496.21|both_sexes||,Pan-UKB,GRCh37,phecode|496.21|both_sexes||,,phecode,496.21,Obstructive chronic bronchitis,,,respiratory,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-496.21-both_sexes.tsv.bgz,phecode-496.21-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-496.21-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-496.21-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,74.0,5999.0,h2_z_insignificant,,,,152.0,7886.0,PASS,,,,11537.0,379656.0,PASS,,,,,,,
D012220,Rhinitis,Rhinitis,1,1,0,1,6,6.25,False,False,0.0,0.0,0.4166666666666667,,Rhinitides,truncated: true,Pan-UKB::icd10|E11|both_sexes||,Pan-UKB,GRCh37,icd10|E11|both_sexes||,,icd10,E11,E11 Non-insulin-dependent diabetes mellitus,truncated: true,,"Chapter IV Endocrine, nutritional and metabolic diseases | E10-E14 Diabetes mellitus | E11 Non-insulin-dependent diabetes mellitus",direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-E11-both_sexes.tsv.bgz,icd10-E11-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E11-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E11-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,792.0,5844.0,h2_z_insignificant,,,,1662.0,7214.0,PASS,152.0,2557.0,h2_z_insignificant,22634.0,397897.0,PASS,170.0,1429.0,h2_z_insignificant,,,,
D012220,Rhinitis,Rhinitis,1,1,0,1,7,6.25,False,False,0.0,0.0,0.4166666666666667,,Rhinitides,truncated: true,Pan-UKB::icd10|E66|both_sexes||,Pan-UKB,GRCh37,icd10|E66|both_sexes||,,icd10,E66,E66 Obesity,truncated: true,,"Chapter IV Endocrine, nutritional and metabolic diseases | E65-E68 Obesity and other hyperalimentation | E66 Obesity",direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,icd10-E66-both_sexes.tsv.bgz,icd10-E66-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E66-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E66-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,421.0,6215.0,h2_z_insignificant,,,,362.0,8514.0,h2_z_insignificant,,,,15917.0,404614.0,PASS,79.0,1520.0,PASS,,,,
D012220,Rhinitis,Rhinitis,1,1,0,1,8,6.25,False,False,0.0,0.0,0.4166666666666667,,Rhinitides,truncated: true,Pan-UKB::icd10|F17|both_sexes||,Pan-UKB,GRCh37,icd10|F17|both_sexes||,,icd10,F17,F17 Mental and behavioural disorders due to use of tobacco,truncated: true,,Chapter V Mental and behavioural disorders | F10-F19 Mental and behavioural disorders due to psychoactive substance use | F17 Mental and behavioural disorders due to use of tobacco,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,icd10-F17-both_sexes.tsv.bgz,icd10-F17-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-F17-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-F17-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,254.0,6382.0,h2_z_insignificant,,,,275.0,8601.0,h2_z_insignificant,50.0,2659.0,PASS,14937.0,405594.0,PASS,81.0,1518.0,h2_z_insignificant,,,,
D012507,Sarcoidosis,Sarcoidosis,1,1,0,1,1,9.473684210526315,False,False,0.0,0.0,0.631578947368421,,"Disease, Schaumann",Diseases of esophagus,Pan-UKB::phecode|530|both_sexes||,Pan-UKB,GRCh37,phecode|530|both_sexes||,,phecode,530,Diseases of esophagus,,,digestive,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,phecode-530-both_sexes.tsv.bgz,phecode-530-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-530-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-530-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,519.0,6018.0,h2_z_insignificant,95.0,870.0,n_too_low,964.0,7743.0,h2_z_insignificant,151.0,2516.0,h2_z_insignificant,42944.0,371349.0,PASS,172.0,1400.0,PASS,,,,
D012507,Sarcoidosis,Sarcoidosis,1,1,0,1,2,9.230769230769232,False,False,0.0,0.0,0.6153846153846154,,Schaumann Disease,Ischemic Heart Disease,Pan-UKB::phecode|411|both_sexes||,Pan-UKB,GRCh37,phecode|411|both_sexes||,,phecode,411,Ischemic Heart Disease,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-411-both_sexes.tsv.bgz,phecode-411-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,400.0,6224.0,h2_z_insignificant,69.0,910.0,n_too_low,1374.0,7496.0,PASS,103.0,2605.0,h2_z_insignificant,37672.0,382052.0,PASS,163.0,1430.0,h2_z_insignificant,,,,
D012507,Sarcoidosis,Sarcoidosis,1,1,0,1,3,8.75,False,False,0.0,0.0,0.5833333333333334,,Schaumann Disease,I25 Chronic ischaemic heart disease,Pan-UKB::icd10|I25|both_sexes||,Pan-UKB,GRCh37,icd10|I25|both_sexes||,,icd10,I25,I25 Chronic ischaemic heart disease,truncated: true,,Chapter IX Diseases of the circulatory system | I20-I25 Ischaemic heart diseases | I25 Chronic ischaemic heart disease,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-I25-both_sexes.tsv.bgz,icd10-I25-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-I25-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-I25-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,302.0,6334.0,h2_z_insignificant,52.0,928.0,n_too_low,1205.0,7671.0,PASS,83.0,2626.0,h2_z_insignificant,31148.0,389383.0,PASS,136.0,1463.0,h2_z_insignificant,,,,
D012507,Sarcoidosis,Sarcoidosis,1,1,0,1,4,8.4,False,False,0.0,0.0,0.56,,Sarcoidosis,Osteoarthrosis,Pan-UKB::phecode|740|both_sexes||,Pan-UKB,GRCh37,phecode|740|both_sexes||,,phecode,740,Osteoarthrosis,,,musculoskeletal,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,phecode-740-both_sexes.tsv.bgz,phecode-740-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-740-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-740-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,423.0,6213.0,h2_z_insignificant,53.0,927.0,n_too_low,547.0,8329.0,h2_z_insignificant,74.0,2635.0,h2_z_insignificant,36073.0,384458.0,PASS,86.0,1513.0,PASS,,,,
D012507,Sarcoidosis,Sarcoidosis,1,1,0,1,5,8.181818181818182,False,False,0.0,0.0,0.5454545454545454,,Boeck Sarcoid,Back pain,Pan-UKB::phecode|760|both_sexes||,Pan-UKB,GRCh37,phecode|760|both_sexes||,,phecode,760,Back pain,,,symptoms,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-760-both_sexes.tsv.bgz,phecode-760-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-760-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-760-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,426.0,6210.0,h2_z_insignificant,,,,536.0,8340.0,PASS,59.0,2650.0,h2_z_insignificant,17794.0,402737.0,PASS,96.0,1503.0,h2_z_insignificant,,,,
D012507,Sarcoidosis,Sarcoidosis,1,1,0,1,6,7.758620689655173,False,False,0.0,0.0,0.5172413793103449,,Besnier Boeck Disease,"Esophagitis, GERD and related diseases",Pan-UKB::phecode|530.1|both_sexes||,Pan-UKB,GRCh37,phecode|530.1|both_sexes||,,phecode,530.1,"Esophagitis, GERD and related diseases",,,digestive,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,phecode-530.1-both_sexes.tsv.bgz,phecode-530.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-530.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-530.1-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,478.0,6018.0,h2_z_insignificant,87.0,870.0,n_too_low,910.0,7743.0,h2_z_insignificant,139.0,2516.0,h2_z_insignificant,40018.0,371349.0,PASS,157.0,1400.0,PASS,,,,
D012507,Sarcoidosis,Sarcoidosis,1,1,0,1,7,7.5,False,False,0.0,0.0,0.5,,Boeck Disease,G47 Sleep disorders,Pan-UKB::icd10|G47|both_sexes||,Pan-UKB,GRCh37,icd10|G47|both_sexes||,,icd10,G47,G47 Sleep disorders,truncated: true,,Chapter VI Diseases of the nervous system | G40-G47 Episodic and paroxysmal disorders | G47 Sleep disorders,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-G47-both_sexes.tsv.bgz,icd10-G47-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-G47-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-G47-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,140.0,6496.0,h2_z_insignificant,,,,173.0,8703.0,PASS,,,,6557.0,413974.0,PASS,52.0,1547.0,h2_z_insignificant,,,,
D012507,Sarcoidosis,Sarcoidosis,1,1,0,1,8,7.5,False,False,0.0,0.0,0.5,,Boeck Disease,Sleep disorders,Pan-UKB::phecode|327|both_sexes||,Pan-UKB,GRCh37,phecode|327|both_sexes||,,phecode,327,Sleep disorders,,,neurological,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-327-both_sexes.tsv.bgz,phecode-327-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-327-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-327-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,141.0,6495.0,h2_z_insignificant,,,,174.0,8702.0,PASS,,,,6623.0,413908.0,PASS,52.0,1547.0,h2_z_insignificant,,,,
D012559,Schizophrenia,Schizophrenia,4,4,1,3,1,9.473684210526315,False,False,0.0,0.0,0.631578947368421,,Schizophrenic Disorders,G47 Sleep disorders,Pan-UKB::icd10|G47|both_sexes||,Pan-UKB,GRCh37,icd10|G47|both_sexes||,,icd10,G47,G47 Sleep disorders,truncated: true,,Chapter VI Diseases of the nervous system | G40-G47 Episodic and paroxysmal disorders | G47 Sleep disorders,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-G47-both_sexes.tsv.bgz,icd10-G47-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-G47-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-G47-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,140.0,6496.0,h2_z_insignificant,,,,173.0,8703.0,PASS,,,,6557.0,413974.0,PASS,52.0,1547.0,h2_z_insignificant,,,,
D012559,Schizophrenia,Schizophrenia,4,4,1,3,2,9.473684210526315,False,False,0.0,0.0,0.631578947368421,,Schizophrenic Disorders,Sleep disorders,Pan-UKB::phecode|327|both_sexes||,Pan-UKB,GRCh37,phecode|327|both_sexes||,,phecode,327,Sleep disorders,,,neurological,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-327-both_sexes.tsv.bgz,phecode-327-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-327-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-327-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,141.0,6495.0,h2_z_insignificant,,,,174.0,8702.0,PASS,,,,6623.0,413908.0,PASS,52.0,1547.0,h2_z_insignificant,,,,
D012559,Schizophrenia,Schizophrenia,4,4,1,3,3,9.375,False,False,0.0,0.0,0.625,,Schizophrenic Disorders,Alcohol-related disorders,Pan-UKB::phecode|317|both_sexes||,Pan-UKB,GRCh37,phecode|317|both_sexes||,,phecode,317,Alcohol-related disorders,,,mental disorders,direct_disease_candidate,"AFR,EUR",AFR,1.0,verified_from_official_manifest,phecode-317-both_sexes.tsv.bgz,phecode-317-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-317-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-317-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,129.0,6272.0,PASS,,,,166.0,8471.0,h2_z_insignificant,,,,16070.0,392046.0,PASS,,,,,,,
