comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,maf_threshold,gws_p_threshold,min_portability_variants_pre_ld,min_coloc_variants,n_raw_eur_variants,n_raw_comparison_variants,n_raw_shared_rows,n_duplicate_key_rows_excluded,n_harmonized_exact,n_harmonized_swapped,n_harmonized_primary,n_harmonized_sensitivity,n_valid_biallelic_snp,n_valid_beta_se,n_valid_p,n_valid_af,n_maf_pass,n_quality_pass,n_qc_qualified,n_qc_qualified_sensitivity,n_eur_gws_qc,n_comparison_gws_qc,n_eur_gws_qc_sensitivity,n_comparison_gws_qc_sensitivity,sample_metadata_usable,gbmi_swapped_sensitivity_only,n_eur_strand_flip_flagged,n_comparison_strand_flip_flagged,n_eur_diff_af_gnomad_flagged,n_comparison_diff_af_gnomad_flagged,eur_trait_type,eur_coloc_type,eur_n_cases_median,eur_n_controls_median,eur_n_total_median,eur_case_fraction_median,eur_usable,comparison_trait_type,comparison_coloc_type,comparison_n_cases_median,comparison_n_controls_median,comparison_n_total_median,comparison_case_fraction_median,comparison_usable,portability_pre_ld_eligible,portability_failure_reason,coloc_input_eligible,coloc_failure_reason,coloc_powered_both_ancestries,harmonized_parquet,harmonized_sidecar,cache_action,eur_n_cases,eur_n_controls,eur_n_total,eur_case_fraction,comparison_n_cases,comparison_n_controls,comparison_n_total,comparison_case_fraction,is_primary_mapping,is_nonmixed,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,approval_analysis_eligible,approval_pool,approval_group,portability_deming_slope,portability_fiqt_slope,portability_naive_slope,portability_deming_ci_lower,portability_fiqt_ci_lower,portability_naive_ci_lower,portability_deming_ci_upper,portability_fiqt_ci_upper,portability_naive_ci_upper,portability_n_variants,portability_sign_concordance,portability_pearson_r,portability_lead_sign_concordant,portability_median_abs_eur_z,portability_deming_near_boundary,portability_primary_r2_threshold,coloc_comparison_prior_stability,coloc_primary_category,coloc_primary_pp_h3,coloc_primary_pp_h4,coloc_primary_conditional_h4,coloc_minimum_pp_h3,coloc_maximum_pp_h3,coloc_minimum_pp_h4,coloc_maximum_pp_h4,portability_final_available,coloc_powered_final_available,both_final_mechanisms_available,mechanistic_availability
cmp_15a7a765705b782f,gt_1985dd04cf146f6a,INSR,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,2538,2538,2538.0,0,2538,0,2538,2538,2287,1673,1673,1672,1224,1642,1040,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_15a7a765705b782f.parquet,intermediate/15b4/comparisons/cmp_15a7a765705b782f.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_68f8d41b84d58c8a,gt_9a354430dddcf5b3,KCNJ11,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2078,2078,2078.0,0,2078,0,2078,2078,1943,1134,1134,1134,678,994,605,,55,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_68f8d41b84d58c8a.parquet,intermediate/15b4/comparisons/cmp_68f8d41b84d58c8a.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_e380c446557d34be,gt_9a354430dddcf5b3,KCNJ11,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,2078,2078,2078.0,0,2078,0,2078,2078,1943,1021,1021,1021,683,967,610,,55,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e380c446557d34be.parquet,intermediate/15b4/comparisons/cmp_e380c446557d34be.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_5cfdc7606e7a16f9,gt_a9cf0a1ee71d1417,MC4R,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2221,2221,2221.0,0,2221,0,2221,2221,2081,1148,1148,1148,625,1009,565,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_5cfdc7606e7a16f9.parquet,intermediate/15b4/comparisons/cmp_5cfdc7606e7a16f9.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_d1217cd6a4818f90,gt_a9cf0a1ee71d1417,MC4R,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,2221,2221,2221.0,0,2221,0,2221,2221,2081,1033,1033,1033,684,954,615,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_d1217cd6a4818f90.parquet,intermediate/15b4/comparisons/cmp_d1217cd6a4818f90.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_aaaa193eeac0390a,gt_049926198a583d6a,METAP2,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3076,3076,3076.0,0,3076,0,3076,3076,2781,1773,1773,1773,1249,1520,1072,,35,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_aaaa193eeac0390a.parquet,intermediate/15b4/comparisons/cmp_aaaa193eeac0390a.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_61439641aadb462c,gt_049926198a583d6a,METAP2,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,3076,3076,3076.0,0,3076,0,3076,3076,2781,1630,1630,1630,1253,1565,1076,,35,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_61439641aadb462c.parquet,intermediate/15b4/comparisons/cmp_61439641aadb462c.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_4ab05482f9c4b139,gt_5b728915d445b416,PPARG,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1841,1841,1841,1033,1494,881,,321,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_4ab05482f9c4b139.parquet,intermediate/15b4/comparisons/cmp_4ab05482f9c4b139.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,0.8008208217231098,0.40374059251171845,0.4045451462690714,0.09882936441681303,-0.574182450723541,-0.5581538856624708,1.2212239044215272,1.057950320692017,1.0495638483297103,8.0,0.625,0.24664082848684266,True,8.875514584008936,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_d98864543ce360b3,gt_5b728915d445b416,PPARG,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1683,1683,1683,1066,1608,912,,325,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d98864543ce360b3.parquet,intermediate/15b4/comparisons/cmp_d98864543ce360b3.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,0.7179550617944115,0.39019060828834273,0.38855461839830174,-1.436742879180596,-1.149004031777949,-1.142655439341074,1.7385484512787146,1.9415949776611905,1.9278523467524673,9.0,0.4444444444444444,0.11501420054906777,False,8.256410256410255,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_9624dc3325f3a7e0,gt_3d30f4f9e51c0032,SELE,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2844,2844,2844.0,0,2844,0,2844,2844,2651,1586,1586,1586,1119,1475,999,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_9624dc3325f3a7e0.parquet,intermediate/15b4/comparisons/cmp_9624dc3325f3a7e0.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_b84006e836ae2cc3,gt_3d30f4f9e51c0032,SELE,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,2844,2844,2844.0,0,2844,0,2844,2844,2651,1547,1547,1547,1133,1470,1011,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_b84006e836ae2cc3.parquet,intermediate/15b4/comparisons/cmp_b84006e836ae2cc3.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_0c0089ac5cd5de30,gt_f49766f3ae4b8a2f,SREBF1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1956,1956,1956.0,0,1956,0,1956,1956,1817,814,814,814,310,655,274,,182,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_0c0089ac5cd5de30.parquet,intermediate/15b4/comparisons/cmp_0c0089ac5cd5de30.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,0.6960369261661088,1.386212688770909,1.3799666506663337,-0.23384130333015918,-0.23384130320546515,-0.23384130320546506,2.465931871165322,2.4659318637274543,2.4659318637274548,3.0,0.6666666666666666,0.8107038969670493,True,5.789702683103698,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_58426512e8b1ab61,gt_f49766f3ae4b8a2f,SREBF1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,1956,1956,1956.0,0,1956,0,1956,1956,1817,824,824,824,324,760,285,,183,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_58426512e8b1ab61.parquet,intermediate/15b4/comparisons/cmp_58426512e8b1ab61.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,1.136381601917868,0.6306207911384686,0.6239815237449153,-3.631803630516378,-3.6318036286019217,-3.631803628601921,1.8604593210257312,1.8604593110334495,1.86045931103345,3.0,0.3333333333333333,0.2748209689448825,True,5.8036543821616595,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_ba35246f787ddd2f,gt_f9d79082a44b2223,TP53,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2205,2205,2205.0,0,2205,0,2205,2205,2035,1165,1165,1164,666,1017,565,,118,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ba35246f787ddd2f.parquet,intermediate/15b4/comparisons/cmp_ba35246f787ddd2f.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,0.6299074063971779,0.5388896072915956,0.5329270527156831,-0.3098159644493003,-0.3151151802383209,-0.3137905652937963,1.0357296424049265,0.9659574248374829,0.9624352499677225,6.0,0.5,0.5968810884784045,True,6.379747102339815,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_a3680a01bb140f75,gt_f9d79082a44b2223,TP53,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,2205,2205,2205.0,0,2205,0,2205,2205,2035,996,996,995,698,948,595,,123,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a3680a01bb140f75.parquet,intermediate/15b4/comparisons/cmp_a3680a01bb140f75.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,-2.14282095773018,-0.9160121687716034,-0.9041113466930054,-4.099713975693861,-3.4613197824787756,-3.44169081263087,1.2868281712775307,2.2278169103062098,2.188187573988349,7.0,0.14285714285714285,-0.282483682058072,False,6.250873515024458,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_593ae8985cf9fb81,gt_dab1180e9c6840b2,VEGFA,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1955,1955,1955.0,0,1955,0,1955,1955,1830,1160,1160,1160,680,956,593,,28,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_593ae8985cf9fb81.parquet,intermediate/15b4/comparisons/cmp_593ae8985cf9fb81.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,1.082883487587738,1.1293107491618144,1.1192062825504259,0.725854290335514,0.7440783184704259,0.7424030289112636,1.454533633908507,1.4861904609653596,1.4790400705116835,4.0,1.0,0.9651396532985425,True,7.663192529408654,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_29a6d39cecffd0ba,gt_dab1180e9c6840b2,VEGFA,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,1955,1955,1955.0,0,1955,0,1955,1955,1830,1078,1078,1078,691,1048,605,,28,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_29a6d39cecffd0ba.parquet,intermediate/15b4/comparisons/cmp_29a6d39cecffd0ba.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,2.046182209028458,2.2323891306538513,2.215377770204768,0.29747063591043016,0.2867031505805276,0.2856832518286431,3.596369970159978,3.738375442902128,3.720637419382953,4.0,1.0,0.8327517770552844,True,7.663192529408654,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_87e10582fe372d26,gt_26e68f63f1f17429,JAK2,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,CSA,PRIMARY,False,True,0.01,5e-08,3,50,4257,4257,4257.0,0,4257,0,4257,4257,4011,1949,1949,1949,973,1631,887,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_87e10582fe372d26.parquet,intermediate/15b4/comparisons/cmp_87e10582fe372d26.json,PROCESSED_NOW,407995.0,,407995.0,,8532.0,,8532.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_34b9528111678889,gt_df32c27b840a5558,ACVRL1,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2027,2027,2027.0,0,2027,0,2027,2027,1876,1094,1094,1094,552,933,476,,19,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_34b9528111678889.parquet,intermediate/15b4/comparisons/cmp_34b9528111678889.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_5893667a5f1fbc6e,gt_27028081fffa2432,BCL2,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2767,2767,2767.0,0,2767,0,2767,2767,2554,1824,1824,1824,1141,1600,996,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_5893667a5f1fbc6e.parquet,intermediate/15b4/comparisons/cmp_5893667a5f1fbc6e.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_d70cfe319e602e5c,gt_6d527f983ded21ce,DYRK3,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2065,2065,2065.0,0,2065,0,2065,2065,1924,1172,1172,1170,663,1040,570,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_d70cfe319e602e5c.parquet,intermediate/15b4/comparisons/cmp_d70cfe319e602e5c.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_5636a0aa0df77617,gt_6543c2a00ddc02f5,EGLN1,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2853,2853,2853.0,0,2853,0,2853,2853,2590,1295,1295,1295,776,1088,658,,255,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5636a0aa0df77617.parquet,intermediate/15b4/comparisons/cmp_5636a0aa0df77617.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_2c670ce121f4e2ed,gt_6100c7305905baed,EGLN2,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2713,2713,2713.0,0,2713,0,2713,2713,2507,1298,1298,1298,904,1186,805,,109,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_2c670ce121f4e2ed.parquet,intermediate/15b4/comparisons/cmp_2c670ce121f4e2ed.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,0.340034536862849,0.15370132651645724,0.15274627145326183,-0.41268073937639144,-0.43990788197253994,-0.43540410551259967,1.0213433244957209,0.6060810291956062,0.600580191660107,7.0,0.5714285714285714,0.23198324847292476,True,8.116679718089271,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_cdc7ff976577622c,gt_e581489a9e9ecfc2,EGLN3,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,6954,6954,6954.0,0,6954,0,6954,6954,6439,4445,4445,4444,2859,3867,2543,,33,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_cdc7ff976577622c.parquet,intermediate/15b4/comparisons/cmp_cdc7ff976577622c.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,0.9595200903919984,1.1022701208068122,1.1008117778397313,0.26471794863394515,0.2647179487179487,0.2647179487179487,1.9702687286200415,1.9702687249857065,1.9702687249857065,3.0,1.0,0.9554981971920753,True,5.656614785992217,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_cf9640399f1b67f3,gt_357a52ecdb682313,EPOR,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,1725,1725,1725.0,0,1725,0,1725,1725,1584,1092,1092,1092,568,897,487,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_cf9640399f1b67f3.parquet,intermediate/15b4/comparisons/cmp_cf9640399f1b67f3.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_216fcd5d6898b635,gt_71c56e5a21360fea,HAMP,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2039,2039,2039.0,0,2039,0,2039,2039,1911,1342,1342,1342,853,1224,764,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_216fcd5d6898b635.parquet,intermediate/15b4/comparisons/cmp_216fcd5d6898b635.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_26e7bee77129079a,gt_4d13eda51c3b314b,IL6,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2634,2634,2634.0,0,2634,0,2634,2634,2457,1270,1270,1270,854,1117,765,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_26e7bee77129079a.parquet,intermediate/15b4/comparisons/cmp_26e7bee77129079a.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_33e4f0a27f768357,gt_75fe57ef3df525f5,PKLR,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,1786,1786,1786.0,0,1786,0,1786,1786,1674,668,668,668,250,535,212,,30,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_33e4f0a27f768357.parquet,intermediate/15b4/comparisons/cmp_33e4f0a27f768357.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,1.1109447692313992,1.0682228241661396,1.064244733736518,0.42072278131179847,0.42072278133577307,0.42072278133577307,1.2894339631935765,1.2894339622641506,1.2894339622641506,3.0,1.0,0.8883007300931548,True,9.183722037125179,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_e5dfc0ddc27b5597,gt_aa37c9461d658ae6,SLC40A1,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2081,2081,2081.0,0,2081,0,2081,2081,1918,1019,1019,990,552,812,478,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_e5dfc0ddc27b5597.parquet,intermediate/15b4/comparisons/cmp_e5dfc0ddc27b5597.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_836c47786aded226,gt_709069d1feb6b869,ESR1,Pan-UKB,Pan-UKB::continuous|3148|both_sexes||irnt,Heel bone mineral density (BMD),CSA,PRIMARY,False,True,0.01,5e-08,3,50,7392,7392,7392.0,0,7392,0,7392,7392,6922,4016,4016,4016,2368,3020,2117,,480,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_836c47786aded226.parquet,intermediate/15b4/comparisons/cmp_836c47786aded226.json,PROCESSED_NOW,242809.0,,242809.0,,2633.0,,2633.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,0.21509937325075743,-0.0446394694068119,-0.044384579055687746,-0.11226123247987183,-0.556539087719381,-0.5539284371423581,0.5537078036576747,0.6280549553382946,0.6254718892556823,23.0,0.6086956521739131,-0.028082990774641364,False,8.556531284302963,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
